1      511 0 0 EPNM NOWE MIASTO
100   59.44   2   0 0.00 0 0 0 08   51.62494575  020.51897295   29.87    0.00 0  0 0 0 26   51.63017225  020.55236369   22.86    4.88 0  0 0 0
110   2 0.00   0.00 New Taxiway 9
111  51.62250504  020.52009351 
111  51.62234745  020.51889955 
111  51.62227935  020.51889955 
111  51.62244667  020.52009977 
111  51.62251282  020.52269453 
112  51.62251282  020.52269453  51.62251811  020.52287189 
111  51.62239884  020.52279265 
111  51.62252589  020.52292516 
111  51.62280541  020.52286355 
112  51.62264512  020.52280735  51.62265290  020.52273214 
111  51.62264512  020.52280735 
112  51.62264512  020.52280735  51.62265096  020.52269766 
113  51.62286756  020.52233384 
110   2 0.00   0.00 New Taxiway 18
111  51.62428137  020.52432725 
111  51.62273657  020.52326176 
111  51.62271477  020.52316806 
111  51.62263060  020.52330672 
111  51.62271711  020.52329936 
111  51.62425674  020.52436912 
111  51.62433821  020.52439940 
111  51.62436954  020.52453062 
111  51.62451681  020.52448015 
111  51.62449920  020.52432125 
111  51.62457127  020.52428645 
113  51.62455755  020.52421771 
110   4 0.00   0.00 New Taxiway 16
111  51.62561192  020.54816973 
111  51.62545004  020.54771653 
112  51.62545004  020.54771653  51.62525064  020.54733569 
112  51.62519937  020.54801019  51.62533040  020.54831302 
111  51.62519937  020.54801019 
112  51.62519937  020.54801019  51.62526203  020.54811113 
111  51.62545289  020.54810655 
112  51.62545289  020.54810655  51.62551271  020.54810655 
113  51.62556717  020.54821361 
112  51.62524209  020.54793219  51.62517088  020.54781289 
111  51.62524209  020.54793219 
112  51.62524209  020.54793219  51.62515949  020.54788172 
112  51.62539307  020.54775324  51.62554974  020.54805149 
111  51.62539307  020.54775324 
112  51.62539307  020.54775324  51.62543295  020.54780830 
113  51.62548992  020.54800560 
110   2 0.00   0.00 New Taxiway 15
111  51.62795961  020.54829924 
111  51.62797671  020.54842313 
111  51.62695692  020.55056143 
111  51.62688291  020.55058867 
111  51.62700044  020.55066195 
111  51.62697971  020.55058896 
111  51.62795392  020.54855620 
111  51.62827011  020.54839560 
111  51.62825871  020.54833595 
111  51.62820459  020.54835430 
113  51.62818180  020.54819370 
110   2 0.00   0.00 New Taxiway 14
111  51.62800253  020.54011441 
112  51.62777497  020.54092603  51.62750677  020.54109621 
111  51.62777497  020.54092603 
111  51.62549503  020.54329706 
111  51.62553906  020.54342220 
111  51.62781560  020.54113549 
112  51.62781560  020.54113549  51.62808380  020.54089985 
113  51.62823009  020.54152821 
110   2 0.00   0.00 New Taxiway 13
111  51.62643905  020.53018991 
112  51.62633797  020.53084550  51.62619010  020.53090046 
111  51.62633797  020.53084550 
111  51.62370140  020.53054248 
111  51.62370140  020.53070098 
111  51.62635140  020.53102941 
112  51.62635140  020.53102941  51.62656751  020.53110270 
113  51.62663643  020.53145030 
110   1 0.00   0.00 New Taxiway 1
111  51.62372855  020.54015622 
111  51.62304081  020.54044202 
111  51.62298239  020.54040996 
111  51.62289265  020.53983010 
111  51.62284706  020.53931548 
111  51.62295486  020.53914748 
111  51.62288722  020.53864740 
111  51.62268105  020.53869939 
111  51.62273956  020.53909565 
111  51.62269582  020.53925128 
111  51.62274889  020.53988634 
111  51.62256866  020.53995431 
111  51.62267561  020.54061320 
111  51.62268549  020.54068065 
113  51.62374326  020.54025097 
110   1 0.00   0.00 New Taxiway 1
111  51.62234745  020.51889955 
111  51.62179571  020.51498599 
112  51.62158102  020.51440799  51.62139863  020.51413999 
111  51.62158102  020.51440799 
111  51.62140602  020.51430756 
112  51.61950299  020.51445717  51.61945179  020.51445717 
111  51.61950299  020.51445717 
112  51.61950299  020.51445717  51.61917019  020.51461694 
111  51.61923161  020.51549772 
112  51.61947857  020.51623020  51.61967377  020.51652397 
111  51.61947857  020.51623020 
112  51.61947857  020.51623020  51.61958417  020.51637451 
111  51.62034912  020.51708240 
112  51.62034912  020.51708240  51.62050592  020.51723186 
111  51.62050145  020.51764332 
111  51.62050145  020.51907675 
112  51.62050145  020.51907675  51.62051425  020.51929322 
111  51.62045664  020.51933499 
111  51.62069489  020.51972287 
112  51.62056134  020.51886676  51.62058694  020.51849568 
111  51.62056134  020.51886676 
111  51.62056381  020.51764332 
112  51.62039447  020.51701407  51.62019608  020.51675637 
111  51.62039447  020.51701407 
112  51.61952639  020.51612771  51.61946879  020.51601432 
111  51.61952639  020.51612771 
112  51.61952639  020.51612771  51.61936319  020.51596278 
111  51.61930613  020.51549022 
112  51.61954788  020.51455025  51.61984548  020.51448325 
111  51.61954788  020.51455025 
111  51.62140849  020.51442036 
112  51.62140849  020.51442036  51.62161329  020.51449767 
111  51.62173628  020.51502222 
113  51.62227935  020.51889955 
130 Airport Boundary 1
111  51.62803940  020.51017753 
111  51.62602083  020.51058884 
111  51.62153290  020.51132765 
111  51.61953810  020.51332893 
111  51.61742857  020.51611085 
111  51.62108050  020.52184936 
111  51.62095901  020.52374912 
111  51.62137441  020.53426524 
111  51.62240110  020.54584909 
111  51.62502610  020.55134843 
112  51.62502610  020.55134843  51.62543695  020.55233369 
112  51.62569057  020.55390998  51.62576361  020.55570404 
111  51.62569057  020.55390998 
111  51.62570826  020.55986803 
111  51.62372932  020.56534134 
111  51.62409256  020.56629322 
111  51.62662942  020.56485350 
111  51.62975302  020.56852387 
111  51.63212757  020.56737862 
111  51.63193680  020.56602685 
111  51.63313992  020.56486739 
111  51.63262600  020.55935818 
111  51.63368549  020.55867223 
111  51.63346618  020.55727981 
111  51.63406308  020.55668013 
111  51.63338306  020.55266847 
113  51.63445070  020.55164400 
14   51.62273153  020.54030021  328 0 TOWER
15   51.62346420  020.53709968 345.07 STOJANKA1
15   51.62839508  020.55067314 254.74 STOJANKA2
15   51.62395375  020.52209942  77.59 STOJANKA3
19   51.62381131  020.54075549 0 New Windsock 5
19   51.62829742  020.54833862 0 New Windsock 6
19   51.62459009  020.52410766 0 New Windsock 7
1      603 1 0 EPTM TOMASZOW MAZOWECKI
100   60.05   1   0 0.00 0 0 0 11   51.58839986  020.08427618    0.00    0.00 0  0 0 0 29   51.58051014  020.11030240    0.00    0.00 0  0 0 0
110   3 0.00   0.00 New Taxiway 13
112  51.59019490  020.09132010  51.59028316  020.09103030 
111  51.59019490  020.09132010 
111  51.58996895  020.09111553 
111  51.58900868  020.09405326 
111  51.58928622  020.09431096 
112  51.58928622  020.09431096  51.58960748  020.09422004 
112  51.58999366  020.09464421  51.59029728  020.09485446 
111  51.58999366  020.09464421 
111  51.59040319  020.09318386 
114  51.59040319  020.09318386  51.58980302  020.09210993 
110   2 0.00   0.00 New Taxiway 1
111  51.58215983  020.08773026 
112  51.58220318  020.08754676  51.58226737  020.08747445 
111  51.58220318  020.08754676 
111  51.58229946  020.08744863 
111  51.58206196  020.08677720 
111  51.58157733  020.08721621 
111  51.58161905  020.08733500 
112  51.58161905  020.08733500  51.58165757  020.08742797 
111  51.58160942  020.08746929 
111  51.58142328  020.08763456 
111  51.58147142  020.08776885 
111  51.58165436  020.08761390 
112  51.58165436  020.08761390  51.58171534  020.08758808 
111  51.58177953  020.08777918 
111  51.58182446  020.08790315 
111  51.58196247  020.08777920 
112  51.58196247  020.08777920  51.58202986  020.08770173 
113  51.58207988  020.08779681 
110   5 0.00   0.00 New Taxiway 12
111  51.58626094  020.08572654 
111  51.58574875  020.08267893 
112  51.58574875  020.08267893  51.58573082  020.08261157 
111  51.58573909  020.08254608 
111  51.58565469  020.08260514 
112  51.58571586  020.08266380  51.58572582  020.08270550 
111  51.58571586  020.08266380 
111  51.58621865  020.08574922 
111  51.58618106  020.08585510 
111  51.58638312  020.08601390 
113  51.58642954  020.08585189 
110   2 0.00   0.00 New Taxiway 11
111  51.58179697  020.09199483 
111  51.58162352  020.09187571 
111  51.58159091  020.09199232 
113  51.58176365  020.09210855 
110   2 0.00   0.00 New Taxiway 10
111  51.58171965  020.09225872 
111  51.58153475  020.09213226 
111  51.58150395  020.09223430 
113  51.58168694  020.09237037 
110   2 0.00   0.00 New Taxiway 9
111  51.58105613  020.09445784 
111  51.58089342  020.09433920 
111  51.58085900  020.09443832 
113  51.58102353  020.09456473 
110   2 0.00   0.00 New Taxiway 8
111  51.58113080  020.09421298 
111  51.58096770  020.09409140 
111  51.58093509  020.09419052 
113  51.58109974  020.09431483 
110   2 0.00   0.00 New Taxiway 7
111  51.58126119  020.09378528 
111  51.58118328  020.09382901 
111  51.58098581  020.09367158 
111  51.58090066  020.09366283 
111  51.58088798  020.09370365 
111  51.58094233  020.09380277 
111  51.58113980  020.09396603 
113  51.58117288  020.09407501 
110   2 0.00 320.00 New Taxiway 5
111  51.58163071  020.09256228 
112  51.58154603  020.09258969  51.58148803  020.09256969 
111  51.58154603  020.09258969 
111  51.58079000  020.09201392 
111  51.58081504  020.09193403 
111  51.58046644  020.09167058 
111  51.58044671  020.09174670 
111  51.57997792  020.09139408 
112  51.57997792  020.09139408  51.57989506  020.09132408 
112  51.57989574  020.09106626  51.57993303  020.09087960 
111  51.57989574  020.09106626 
111  51.58102205  020.08631049 
111  51.58097809  020.08627905 
111  51.57953234  020.09233100 
111  51.57945419  020.09264539 
111  51.57854083  020.09652002 
111  51.57706879  020.10569741 
112  51.57706879  020.10569741  51.57700665  020.10603739 
111  51.57701252  020.10642786 
111  51.57705503  020.10811173 
111  51.57794586  020.10825680 
111  51.57795075  020.10816248 
111  51.57721236  020.10804118 
112  51.57721236  020.10804118  51.57715436  020.10804785 
112  51.57709728  020.10787180  51.57708899  020.10772181 
111  51.57709728  020.10787180 
111  51.57706058  020.10643107 
112  51.57710549  020.10570363  51.57715727  020.10532700 
111  51.57710549  020.10570363 
111  51.57857709  020.09657279 
112  51.57857709  020.09657279  51.57860609  020.09648279 
111  51.57868623  020.09668832 
112  51.57868623  020.09668832  51.57875252  020.09688164 
112  51.57890865  020.09704555  51.57904744  020.09716554 
111  51.57890865  020.09704555 
111  51.57996901  020.09779583 
112  51.57996901  020.09779583  51.58003530  020.09784916 
111  51.58002246  020.09798760 
111  51.58010472  020.09769393 
112  51.57998162  020.09772754  51.57993190  020.09767754 
111  51.57998162  020.09772754 
111  51.57893210  020.09698352 
112  51.57893210  020.09698352  51.57876432  020.09686352 
112  51.57871926  020.09664694  51.57869648  020.09661360 
111  51.57871926  020.09664694 
112  51.57871926  020.09664694  51.57864883  020.09626695 
111  51.57870458  020.09606825 
111  51.57921833  020.09392475 
111  51.57994859  020.09449753 
112  51.57994859  020.09449753  51.57996930  020.09453420 
111  51.57995593  020.09456249 
111  51.57988988  020.09479869 
111  51.58004767  020.09491678 
111  51.58011005  020.09471011 
111  51.58005501  020.09466439 
111  51.58012106  020.09443848 
111  51.58001097  020.09435581 
111  51.57998162  020.09444439 
111  51.57923573  020.09384132 
111  51.57976878  020.09156867 
112  51.57997061  020.09148010  51.58009587  020.09157944 
111  51.57997061  020.09148010 
112  51.58001419  020.09166446  51.57997069  020.09178113 
111  51.58001419  020.09166446 
111  51.57994526  020.09162453 
111  51.57984325  020.09202382 
111  51.58000247  020.09214138 
111  51.58003001  020.09204378 
111  51.58025475  020.09220796 
111  51.58028299  020.09210258 
111  51.58092126  020.09258284 
111  51.58100673  020.09233439 
112  51.58100673  020.09233439  51.58103987  020.09226772 
111  51.58113475  020.09232470 
111  51.58125319  020.09242199 
111  51.58122675  020.09251854 
111  51.58150438  020.09272702 
112  51.58150438  020.09272702  51.58153753  020.09278702 
113  51.58154501  020.09285477 
111  51.58035210  020.09194040 
111  51.58039455  020.09181149 
111  51.58080574  020.09211373 
112  51.58080574  020.09211373  51.58085546  020.09216706 
113  51.58080989  020.09228706 
112  51.58017189  020.09162707  51.58027132  020.09164374 
111  51.58017189  020.09162707 
111  51.58035625  020.09177373 
111  51.58031482  020.09191040 
113  51.58006625  020.09171707 
110   2 0.00   0.00 New Taxiway 4
111  51.58199141  020.09133119 
112  51.58188499  020.09134172  51.58184390  020.09131141 
111  51.58188499  020.09134172 
111  51.58166073  020.09116265 
111  51.58162135  020.09128937 
111  51.58184561  020.09146293 
112  51.58184561  020.09146293  51.58189012  020.09150150 
113  51.58190997  020.09160916 
110   2 0.00   0.00 New Taxiway 3
111  51.58236137  020.09006849 
112  51.58223764  020.09007721  51.58216917  020.09003038 
111  51.58223764  020.09007721 
111  51.58201852  020.08989539 
111  51.58197914  020.09002487 
111  51.58219827  020.09020118 
112  51.58219827  020.09020118  51.58226674  020.09025628 
113  51.58227716  020.09035591 
110   1 0.00   0.00 New Taxiway 2
111  51.58253817  020.08869979 
111  51.58265759  020.08739963 
112  51.58265759  020.08739963  51.58267293  020.08720561 
112  51.58283544  020.08711808  51.58293189  020.08708633 
111  51.58283544  020.08711808 
111  51.58275035  020.08689323 
111  51.58279912  020.08683376 
111  51.58255943  020.08621940 
111  51.58239817  020.08636755 
111  51.58268053  020.08708659 
112  51.58260757  020.08740731  51.58261414  020.08765778 
111  51.58260757  020.08740731 
113  51.58249403  020.08866411 
110   5 0.00   0.00 New Taxiway 6
111  51.58000550  020.10673975 
111  51.57819253  020.10813108 
111  51.57821366  020.10822575 
111  51.58001715  020.10679599 
111  51.58017637  020.10692722 
111  51.58023074  020.10677725 
113  51.58007540  020.10662727 
110   3 0.00   0.00 New Taxiway 4
112  51.57605620  020.12201329  51.57593745  020.12189968 
111  51.57605620  020.12201329 
111  51.57592932  020.12241401 
111  51.57616519  020.12268342 
112  51.57621126  020.12332129  51.57638778  020.12347105 
111  51.57621126  020.12332129 
111  51.57625355  020.12394127 
111  51.57616093  020.12408138 
112  51.57589505  020.12448360  51.57571211  020.12439581 
111  51.57589505  020.12448360 
112  51.57570377  020.12477295  51.57565242  020.12497952 
111  51.57570377  020.12477295 
111  51.57645091  020.12534757 
111  51.57668884  020.12447531 
112  51.57679222  020.12430142  51.57686924  020.12432207 
111  51.57679222  020.12430142 
111  51.57694430  020.12428906 
112  51.57708997  020.12412273  51.57713811  020.12399879 
111  51.57708997  020.12412273 
111  51.57726383  020.12361616 
112  51.57724504  020.12336666  51.57716480  020.12321690 
111  51.57724504  020.12336666 
112  51.57724504  020.12336666  51.57721294  020.12330985 
111  51.57700069  020.12268619 
112  51.57708997  020.12245181  51.57705146  020.12240533 
111  51.57708997  020.12245181 
114  51.57708997  020.12245181  51.57707071  020.12232271 
111  51.57631764  020.12415311 
111  51.57627154  020.12427456 
111  51.57620083  020.12420421 
113  51.57624185  020.12409365 
110   2 0.00   0.00 New Taxiway 3
111  51.58192345  020.10114649 
111  51.58322759  020.09661082 
111  51.58334720  020.09666582 
111  51.58351380  020.09614337 
111  51.58328740  020.09597151 
111  51.58315497  020.09652146 
111  51.58318487  020.09657645 
111  51.58192042  020.10100352 
112  51.58192042  020.10100352  51.58189655  020.10108462 
113  51.58184298  020.10111056 
110   2 0.00   0.00 New Taxiway 2
111  51.58817021  020.08410533 
111  51.58742305  020.08345305 
111  51.58736791  020.08315132 
111  51.58745889  020.08289839 
111  51.58623200  020.08197104 
111  51.58614713  020.08220833 
112  51.58614713  020.08220833  51.58600358  020.08240269 
